"SEG","F","O","R_15","R","COMUNA","P","Z","ESTRATO","EXPR","EXPC","EXPP","PCO1","SEXO","EDAD","NUCLEO","PCO2","ECIVIL","NUMPER","R7","R8","R9A","R9B","R10A","R10B","R10C","R10D","R10E","R11","R12A","R12B","R13","R14","R15_1","R15_2","R15_3","R16_1","R16_2","R16_3","R16_4","R16_5","R16_6","R16_7","R16_8","R17","E1","E2","E3_1","E3_2","E4","E5","E6","E7","E8C","E8T","DEPEN","E9_RBD","E9_DV","E9_TE","E10","E11","E12PB_U","E12PB_T","E12B_U","E12B_T","E12B_AD","E12B_AM","E12M_U","E12M_T","E13","E14T1","E14T2","E15C1","E15C2","E17C1","E17C2","E18","E19A","E19B","E19C","E19D","O1","O2","O3","O4","O5","O6","O7","O8","O9","C_O11","C_O12","O13","O14","O15","O16","O17","O18","O19","O20","O21","O22","O23","O24","O25","O26","C_O27","O28","O29","O30","O31A","O31B","O32","O33","Y0101AJ","Y0101HAJ","Y2_H","Y2_D","Y3_1P","Y3_2P","Y3_3P","Y3_4P","Y3_5P","Y3_6P","Y3_7P","Y3_8P","Y3_9P","Y0701AJ","Y0701HAJ","Y19_N","YFAMAJ","YFAMHAJ","YJUBAJ","YJUBHAJ","Y20_1I","YVITAJ","YVITHAJ","Y20_2I","YINVAJ","YINVHAJ","Y20_3I","YMONAJ","YMONHAJ","Y20_4I","YORFAJ","YORFHAJ","Y20_5I","Y20_6I","Y21_1TI","Y21_1TR","Y21_2TI","Y21_2TR","Y22_1TI","Y22_1TR","Y22_1CM","Y22_2TI","Y22_2TR","Y22_2CM","Y22_3TI","Y22_3TR","Y22_3CM","Y22_4TI","Y22_4TR","Y22_4CM","Y23","S1","S2A","S2B","S2C","S3A","S3B","S3C","S4","S5","S6","S7","S8A","S8B","S8C","S8D","S9A","S9B","S9C","S9D","S10A","S10B","S10C","S10D","S11A","S11B","S11C","S11D","S11E","S12A","S12B","S12C","S12D","S12F","S13A","S13B","S13C","S13E","S14A","S14B","S14C","S14E","S15","S15A","S15B","S15C","S15D","S16","S16A","S16B","S16C","S16E","S17","S18","S19","S20A","S20B","T1A","T1B","T1C","T2A","T2B","T2C","T3","T4","T5","T6","T7","C_T7E","T8","T9","C_T9E","T10","T11A","T11B","T11C","T11D","T12A","T12B","T13_1","T13_2","T13_3","T13_4","T13_5","T13_6","T13_7","T13_8","T14A","T14B","T15A","T15B","V1","V2A","V2B","V3A","V3B","V3C","V3D","V3E","V3F","V3G","V3H","V4","V5","V6","V7A","V7B_MES","V7B_KWH","V7B_MON","V7C","V8A","V8B","V9A","V9B","V10A","V10B","V11","V12","V14","V15","V16A","V16B","V16C","V16D","V16E","V16F","V16G","V16H","V17","V18","V19","V20","V21","V22","V24","V25","V26","V27","V28","V29","V29A","V30","V30A","V31","V32A","V32B_M3","V32B_LTR","V32C","ESC","EDUC","ASISTE","ACTIV","RAMA","OFICIO","YOPRAJ","YOPRHAJ","YTRABAJ","YTRABHAJ","YPASAJ","YPASHAJ","YBSPSAJ","YBSPSHAJ","YSUFAJ","YSUFHAJ","YCESAJ","YCESHAJ","Y1814HAJ","YOTPAJ","YOTPHAJ","YSUBAJ","YSUBHAJ","YAUTAJ","YAUTHAJ","YTOTAJ","YTOTHAJ","YMONEHAJ","YAIMHAJ","CORTE","QAUT","QAUTR","DAU","DAUR","QAUTR_15","DAUR_15"
1101103,24,3,2,1,1101,11,1,11011,223,223,223,3,1,28,1,3,7,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,"","","","","","","","X",7,1,6,NA,NA,2,NA,4,NA,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7137,5000,"A",4,45,3,1999,12,2,NA,NA,NA,NA,NA,NA,2,NA,NA,7,NA,1,NA,7,NA,NA,181800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,296400,296400,NA,NA,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,90,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,2,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,90,NA,NA,1,NA,NA,1,NA,4,1,4,7,5,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,3,1,0,0,0,1,1,0,1,1,1,1,11,NA,13000,2,2,2,1,2,1,1,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1985,17,2,4,NA,NA,9,NA,NA,NA,2,NA,1,15,4,NA,NA,NA,NA,12,5,2,1,5,7,296400,478200,296400,478200,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,296400,478200,296400,543750,478200,65550,3,3,3,6,6,3,6
1101103,24,4,2,1,1101,11,1,11011,223,223,223,3,1,23,1,3,7,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,"X","","","","","","","",7,1,6,NA,NA,1,NA,NA,4,3,13,8,40482,9,0,9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7231,9513,"X",4,45,1,2002,12,5,1,1,2,1,1,2,2,NA,NA,6,4,1,NA,7,NA,181800,181800,180,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,296400,NA,NA,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,90,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,2,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,90,NA,NA,1,NA,NA,1,NA,4,3,2,4,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,3,1,0,0,0,1,1,0,1,1,1,1,11,NA,13000,2,2,2,1,2,1,1,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1985,17,2,4,NA,NA,9,NA,NA,NA,2,NA,1,15,4,NA,NA,NA,NA,15,7,1,1,9,7,181800,478200,181800,478200,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,181800,478200,181800,543750,478200,65550,3,3,3,6,6,3,6
1101103,25,1,2,1,1101,11,1,11011,223,223,223,1,2,45,1,1,4,2,13,4,1,0,1,1,1,1,1,1,2,NA,3,8,NA,NA,NA,"","","","","","","","",7,1,6,NA,NA,2,NA,NA,NA,4,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,6,NA,NA,2,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,1,NA,7,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,10,9,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,2,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,2,90,NA,NA,1,NA,NA,1,NA,4,0,0,0,0,1,0,1,1,0,0,1,0,0,0,2,2,4,4,1,1,NA,3,1,0,0,0,1,1,0,1,1,1,1,11,NA,7500,2,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1998,17,5,NA,NA,NA,9,NA,NA,NA,2,NA,1,5,4,NA,NA,NA,NA,16,7,2,3,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,150000,150000,150000,237400,150000,87400,3,2,2,4,4,2,4
1101103,25,2,2,1,1101,11,1,11011,223,223,223,4,2,17,1,4,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,3,NA,"X","X","","","","","","X",NA,1,6,NA,NA,1,NA,NA,3,4,6,3,132,5,310,2,6,NA,NA,NA,NA,NA,NA,2,2,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,3,16,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,10,NA,7,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,2,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,90,NA,NA,1,NA,NA,1,NA,4,0,4,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,3,1,0,0,0,1,1,0,1,1,1,1,11,NA,7500,2,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1998,17,5,NA,NA,NA,9,NA,NA,NA,2,NA,1,5,4,NA,NA,NA,NA,12,5,1,3,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,150000,NA,237400,150000,87400,3,2,2,4,4,2,4
1101103,26,1,2,1,1101,11,1,11011,223,223,223,1,1,56,1,1,1,6,13,1,0,0,1,1,2,1,1,1,4,2,1,8,NA,NA,NA,"","","","","","","","",7,1,6,NA,NA,2,NA,NA,NA,2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7122,5000,"A",7,60,3,2005,1,2,NA,NA,NA,NA,NA,NA,2,NA,NA,7,NA,1,NA,7,NA,NA,151500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,494000,889200,NA,NA,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,90,NA,NA,NA,3,4,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,1,8,1,8,NA,NA,NA,NA,2,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,2,90,NA,NA,1,NA,NA,1,NA,4,0,0,0,0,0,0,1,1,1,0,2,0,0,0,2,2,4,4,5,1,NA,4,1,0,0,0,1,1,0,1,1,1,1,10,NA,15000,2,2,2,1,2,2,2,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,2,NA,1,8,4,NA,NA,NA,NA,14,7,2,1,5,7,494000,1040700,494000,1040700,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,511290,1057990,511290,1057990,1057990,0,3,4,4,8,8,4,7
1101103,26,2,2,1,1101,11,1,11011,223,223,223,2,2,43,1,2,1,6,13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,NA,NA,"X","","","","","","","",7,1,6,NA,NA,2,NA,NA,NA,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,4115,7191,"X",4,25,3,2003,1,5,3,2,2,1,1,9,1,9310,3,7,NA,1,NA,2,4,151500,151500,100,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,889200,NA,NA,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,90,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,2,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,90,NA,NA,2,4101,NA,1,NA,4,0,0,0,0,0,0,1,1,0,0,2,0,0,0,2,2,4,4,5,1,NA,4,1,0,0,0,1,1,0,1,1,1,1,10,NA,15000,2,2,2,1,2,2,2,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,2,NA,1,8,4,NA,NA,NA,NA,13,6,2,1,7,4,151500,1040700,151500,1040700,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,151500,1057990,151500,1057990,1057990,0,3,4,4,8,8,4,7
1101103,26,3,2,1,1101,11,1,11011,223,223,223,3,1,18,1,3,7,6,13,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,NA,NA,"X","","","","","","","",7,1,6,NA,NA,1,NA,NA,3,4,8,1,109,0,610,1,2,NA,NA,NA,NA,NA,NA,1,1,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,3,16,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,1,NA,7,NA,NA,151500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,889200,NA,NA,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,90,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,2,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,90,NA,NA,2,4101,NA,1,NA,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,NA,4,1,0,0,0,1,1,0,1,1,1,1,10,NA,15000,2,2,2,1,2,2,2,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,2,NA,1,8,4,NA,NA,NA,NA,12,6,1,3,NA,NA,NA,1040700,NA,1040700,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,1057990,NA,1057990,1057990,0,3,4,4,8,8,4,7
1101103,26,4,2,1,1101,11,1,11011,223,223,223,3,2,15,1,3,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,NA,NA,"X","","","","","","","",NA,1,6,NA,NA,1,NA,NA,3,1,6,3,134,1,310,2,2,NA,NA,NA,NA,NA,NA,1,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,3,16,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,1,NA,7,NA,NA,151500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,889200,NA,NA,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,2,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,90,NA,NA,1,NA,NA,1,NA,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,NA,4,1,0,0,0,1,1,0,1,1,1,1,10,NA,15000,2,2,2,1,2,2,2,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,2,NA,1,8,4,NA,NA,NA,NA,9,3,1,3,NA,NA,NA,1040700,NA,1040700,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,1057990,NA,1057990,1057990,0,3,4,4,8,8,4,7
1101103,26,5,2,1,1101,11,1,11011,223,223,223,3,2,6,1,3,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,4,NA,NA,"X","","","","","","","",NA,NA,NA,1,2,1,NA,NA,3,1,3,1,109,0,110,1,2,NA,NA,1,1,2,2,NA,NA,2,7,NA,NA,NA,NA,NA,9,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,889200,NA,NA,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,2,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,90,NA,NA,2,4101,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,NA,4,1,0,0,0,1,1,0,1,1,1,1,10,NA,15000,2,2,2,1,2,2,2,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,2,NA,1,8,4,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1040700,NA,1040700,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,1057990,NA,1057990,1057990,0,3,4,4,8,8,4,7
1101103,26,6,2,1,1101,11,1,11011,223,223,223,3,1,24,1,3,7,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,NA,NA,"X","","","","","","","",7,1,6,NA,NA,2,NA,17,NA,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7122,5000,"A",7,40,3,2005,1,2,NA,NA,NA,NA,NA,NA,2,NA,NA,7,NA,1,NA,7,NA,NA,151500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,395200,889200,NA,NA,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,90,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,2,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,90,NA,NA,1,NA,NA,1,NA,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,NA,4,1,0,0,0,1,1,0,1,1,1,1,10,NA,15000,2,2,2,1,2,2,2,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,2,NA,1,8,4,NA,NA,NA,NA,12,5,2,1,5,7,395200,1040700,395200,1040700,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,395200,1057990,395200,1057990,1057990,0,3,4,4,8,8,4,7
1101103,27,1,2,1,1101,11,1,11011,223,223,223,1,1,65,1,1,2,5,13,4,2,0,2,1,2,2,2,2,NA,NA,3,8,NA,NA,NA,"","","","","","","","",7,1,6,NA,NA,2,NA,NA,NA,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,3,17,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,10,NA,7,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118560,NA,NA,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,63056,NA,NA,0,NA,NA,90,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,2,7,NA,NA,NA,1,1,NA,1,9,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5,10,1,1,NA,2,2,4,NA,NA,2,NA,NA,2,90,NA,NA,2,2301,NA,1,NA,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,9,9,9,5,1,NA,3,1,0,0,0,1,1,0,1,1,1,1,99,NA,15000,2,2,1,2,1,2,1,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,2,NA,1,15,4,NA,NA,NA,NA,9,4,2,3,NA,NA,NA,118560,NA,118560,44186,44186,NA,0,NA,0,NA,0,0,NA,0,44186,44186,NA,181616,44186,225802,225802,0,2,1,1,2,1,1,1
1101103,27,2,2,1,1101,11,1,11011,223,223,223,2,2,63,1,2,2,5,13,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8,NA,NA,NA,"","","","","","","","",7,1,6,NA,NA,2,NA,NA,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,9131,9530,"A",2,30,1,2006,9,2,NA,NA,NA,NA,NA,NA,2,NA,NA,7,NA,10,NA,7,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118560,118560,NA,NA,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,63056,NA,NA,0,NA,NA,90,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,7,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,2,NA,NA,NA,NA,4,NA,NA,2,NA,NA,NA,90,NA,NA,2,2301,NA,1,NA,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9,9,3,3,5,1,NA,3,1,0,0,0,1,1,0,1,1,1,1,99,NA,15000,2,2,1,2,1,2,1,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,2,NA,1,15,4,NA,NA,NA,NA,9,3,2,1,9,9,118560,118560,118560,118560,NA,44186,NA,0,NA,0,NA,0,0,NA,0,NA,44186,118560,181616,118560,225802,225802,0,2,1,1,2,1,1,1
